cv_id,jd_id,cv_group,jd_group,job_title,tfidf_score,sbert_score,bge_score,e5_score,gte_score,section_score,requirement_score,llm_score,pseudo_label_score,method_disagreement,pseudo_label,method_errors
resume_custom_05547,jd_custom_02735,Hr,Hospitality,Line Cook Job in Oak Brook,2.035,27.1696,,,,63.5848,1.4286,,23.5545,29.2583,average_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05547,jd_custom_02823,Hr,Logistics,Security Officer Job in California US body { margin:px; overflow: visible !important; } #ejb_header { color: #; font-family: Verdana,1.2764,27.9274,,,,63.9637,1.5,,23.6669,29.6349,bad_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05547,jd_custom_03347,Hr,Operations,Quality Engineer Job in Dayton,3.0155,31.7849,,,,65.8924,1.6667,,25.5899,30.2467,average_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05547,jd_custom_00520,Hr,Technology,Flutter Developer,1.6635,32.0627,,,,66.0314,1.6129,,25.3426,30.6841,uncertain_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05547,jd_custom_02007,Hr,Construction,Special Response Officer - PT & FT Job in Illinois US body { margin:px; overflow: visible !important; } #ejb_header { color: #; font-family: Verdana,2.5906,34.2354,,,,67.1177,2.9412,,26.7212,30.7469,uncertain_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05547,jd_custom_03670,Hr,Science,Warranty Adminstrator Job in Omaha,0.6554,23.7107,,,,61.8553,0.8333,,21.7637,28.8373,bad_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05547,jd_custom_02308,Hr,Engineering,Field Service Engineer Job in Boston,1.4477,36.5079,,,,68.254,1.7143,,26.981,32.0654,uncertain_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05547,jd_custom_03124,Hr,Marketing,Maintenance Technician Job in Columbus,2.477,28.5945,,,,64.2973,1.9231,,24.323,29.412,bad_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05547,jd_custom_03450,Hr,Other,Monster,0.6748,0.0,,,,45.0263,2.4138,,12.0287,22.0219,bad_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05547,jd_custom_02913,Hr,Manufacturing,"CyberCoders Job Application for Superintendent - Civil Construction | Monster.com var MONS_LOG_VARS = {""JobID"":",2.9517,32.1917,,,,66.0958,1.6667,,25.7265,30.3812,bad_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05547,jd_custom_02762,Hr,Human Resources,"intiGrow Job Application for Mail Clerk | Monster.com var MONS_LOG_VARS = {""JobID"":",0.7824,27.8146,,,,63.9073,1.0,,23.3761,29.8532,bad_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05547,jd_custom_02434,Hr,Finance,Client Manager-Property & Casualty at Willis Towers Watson Job in Dallas,5.1917,41.8625,,,,70.9313,2.2727,,30.0645,32.6615,uncertain_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05547,jd_custom_02641,Hr,Healthcare,Firefighter/EMT/Paramedic Job in Arizona US body { margin:px; overflow: visible !important; } #ejb_header { color: #; font-family: Verdana,1.9738,21.9533,,,,60.9767,2.2222,,21.7815,27.7561,bad_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05547,jd_custom_03601,Hr,Sales,Restaurant Manager for GROWING CASUAL CONCEPT OPENING UNITS IN Tampa Area Job in Clearwater,2.9406,39.3938,,,,69.6969,2.2917,,28.5807,32.4345,uncertain_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05547,jd_custom_02773,Hr,Legal,Senior Administrative Assistant/Legal Assistant Job in Houston,1.8221,40.2584,,,,70.1292,1.1111,,28.3302,33.3317,good_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05547,jd_custom_02055,Hr,Customer Support,Food Server Job in San Pablo,1.1843,21.4262,,,,60.7131,0.5556,,20.9698,28.2131,average_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05547,jd_custom_02238,Hr,Education,Instructional Designer Job in Memphis,3.527,40.934,,,,70.467,2.3077,,29.3089,32.7765,uncertain_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05547,jd_custom_02037,Hr,Creative Media,"Matrix Resources Job Application for Independent Designer - FinOps Content and Design Specialist | Monster.com var MONS_LOG_VARS = {""JobID"":",1.6722,31.9976,,,,65.9988,1.6667,,25.3338,30.6488,uncertain_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05547,jd_custom_02739,Hr,Hospitality,Bartenders Job in Woodbridge,0.3539,29.3883,,,,64.6941,3.3333,,24.4424,29.8357,average_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05547,jd_custom_02871,Hr,Logistics,CDL Shuttle Driver,1.7189,35.9986,,,,67.9993,0.0,,26.4292,32.2942,uncertain_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05547,jd_custom_03390,Hr,Operations,Project Manager Job in Atlanta,3.1946,29.2738,,,,64.6369,2.5676,,24.9182,29.2575,bad_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05547,jd_custom_00714,Hr,Technology,Backend Developer,1.952,37.3553,,,,65.2637,0.8696,,26.3602,30.9834,uncertain_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05547,jd_custom_02026,Hr,Construction,"CyberCoders Job Application for Construction Superintendent (Multi-Family) | Monster.com var MONS_LOG_VARS = {""JobID"":",0.5837,24.9641,,,,62.4821,2.0,,22.5075,28.8976,bad_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05547,jd_custom_02295,Hr,Engineering,Program Assistant / Analyst at EOUSA Office of Legal and Victim Programs Job in Washington,1.6943,24.9083,,,,62.4541,0.0,,22.2642,29.1035,bad_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05547,jd_custom_03210,Hr,Marketing,Litigation Legal Secretary - Indianapolis Job in Indianapolis,0.8005,29.2748,,,,64.6374,1.6667,,24.0948,30.0897,bad_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05547,jd_custom_03465,Hr,Other,Police Examinations Job in Chillicothe,0.7321,2.1641,,,,51.082,1.25,,13.8071,24.857,bad_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_00137,jd_custom_03392,Cybersecurity,Operations,Soil Operator Job in Oakland,0.873,22.2823,,,,61.1412,1.25,,21.3866,28.3286,bad_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_00137,jd_custom_03813,Cybersecurity,Technology,Termite Control Technician – Field Service Rep (Entry Level) Job in Fort Myers,1.5823,26.5789,,,,63.2894,3.2857,,23.6841,28.7608,average_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_00137,jd_custom_02017,Cybersecurity,Construction,General Laborer ( G ) Job in Las Vegas,0.4144,24.4557,,,,62.2279,1.4286,,22.1317,28.9446,bad_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_00137,jd_custom_03668,Cybersecurity,Science,Bilingual Accounts Payable Specialist Job in Atlanta,0.9118,21.6267,,,,60.8134,20.0,,25.838,25.1423,average_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_00137,jd_custom_03671,Cybersecurity,Security,Command Center Officer - Work at Major Brewery in Milwaukee! Job in Wisconsin US body { margin:px; overflow: visible !important; } #ejb_header { color: #; font-family: Verdana,10.3507,37.4682,,,,68.7341,2.8125,,29.8414,29.8957,good_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_00137,jd_custom_02003,Cybersecurity,Administrative,Office Clerk Job in Green Valley,1.1688,24.8876,,,,62.4438,21.25,,27.4376,25.5622,average_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_00137,jd_custom_02296,Cybersecurity,Engineering,Cryptologic Linguist Job in Johnstown body { margin:px; overflow: visible !important; } #ejb_header { color: #; font-family: Verdana,1.1844,22.4701,,,,61.235,1.5625,,21.613,28.2252,average_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
